id,loan_amnt,term,int_rate,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,acc_now_delinq,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,pub_rec_bankruptcies
51934,15000, 36 months,9.71%,B,,n/a,MORTGAGE,45000,Verified,Fully Paid,debt_consolidation,748xx,OK,14.03,0,2,0,0,4814,0,0,2,2,2,0
51935,15500, 60 months,15.22%,C,boisie cascade,10+ years,MORTGAGE,55000,Source Verified,Fully Paid,credit_card,978xx,OR,32.33,0,0,0,0,22496,0,0,0,3,3,0
51936,1800, 36 months,10.64%,B,YES Prep,1 year,RENT,47000,Source Verified,Fully Paid,major_purchase,770xx,TX,19.97,0,1,0,0,2913,0,0,0,4,5,0
51937,26000, 36 months,15.22%,C,Pma,10+ years,RENT,130000,Verified,Fully Paid,debt_consolidation,906xx,CA,26.44,2,1,0,0,6066,0,0,0,1,1,0
51938,20000, 60 months,21.60%,E,American Airlies,10+ years,RENT,91000,Source Verified,Charged Off,debt_consolidation,900xx,CA,14.69,0,2,1,0,2244,0,0,0,2,2,1
51939,35000, 60 months,22.20%,E,West Virginia State University,10+ years,MORTGAGE,190000,Source Verified,Fully Paid,debt_consolidation,250xx,WV,18.82,0,0,0,0,13471,0,0,0,4,4,0
51940,34000, 36 months,14.33%,C,SuccessFactprs,3 years,RENT,107000,Verified,Fully Paid,credit_card,223xx,VA,10.8,0,1,0,0,5688,0,0,0,4,4,0
51941,19500, 36 months,11.55%,B,"Kilpatrick & Co., CPAs",5 years,MORTGAGE,54000,Not Verified,Fully Paid,debt_consolidation,852xx,AZ,13.58,0,1,1,0,25625,0,0,0,3,3,1
51942,16000, 36 months,8.90%,A,Santa Clara County,10+ years,RENT,85000,Not Verified,Fully Paid,debt_consolidation,951xx,CA,11.32,1,0,0,0,4859,0,0,0,3,5,0
51943,3200, 36 months,15.22%,C,"Packaging Coordinators, Inc.",10+ years,MORTGAGE,100734,Verified,Fully Paid,other,601xx,IL,21.79,0,4,0,0,16046,0,0,0,5,6,0
51944,8000, 36 months,9.71%,B,Zahid Niazi,6 years,OWN,30000,Not Verified,Fully Paid,debt_consolidation,958xx,CA,9.08,0,2,0,0,1040,0,0,0,1,5,0
51945,11000, 36 months,12.35%,B,Dvc,10+ years,RENT,54000,Verified,Charged Off,major_purchase,945xx,CA,31.93,0,1,1,0,5476,0,0,2,4,6,1
51946,26500, 60 months,22.70%,E,USMC,10+ years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,285xx,NC,29.06,0,2,0,0,27936,0,0,0,2,2,0
51947,4000, 36 months,21.15%,E,Texas Conference SDA,5 years,RENT,62400,Not Verified,Fully Paid,moving,779xx,TX,7.65,2,2,0,0,5632,0,0,2,0,1,0
51948,10000, 36 months,13.68%,C,TD Bank,< 1 year,RENT,55000,Not Verified,Fully Paid,debt_consolidation,761xx,TX,12,0,0,0,0,2796,0,0,0,5,5,0
51949,8000, 36 months,11.55%,B,,n/a,RENT,24700,Verified,Charged Off,debt_consolidation,112xx,NY,26.09,0,0,0,0,1909,0,0,0,4,5,0
51950,9950, 36 months,10.64%,B,Capital Regional Medical Group,3 years,MORTGAGE,30000,Source Verified,Fully Paid,debt_consolidation,323xx,FL,8.24,0,1,0,0,8859,0,0,0,2,4,0
51951,20000, 36 months,11.55%,B,HEALTHCARE STRATEGIES,10+ years,MORTGAGE,126000,Verified,Charged Off,debt_consolidation,210xx,MD,7.97,0,2,0,0,31661,0,0,1,4,4,0
51952,7925, 36 months,10.64%,B,jefferies llc,4 years,RENT,84000,Source Verified,Fully Paid,credit_card,077xx,NJ,7.26,1,2,0,0,1643,0,0,1,3,4,0
51953,3250, 36 months,18.85%,D,,n/a,RENT,11111,Verified,Fully Paid,debt_consolidation,161xx,PA,22.14,0,0,0,0,1131,0,0,0,5,5,0
51954,24000, 36 months,10.64%,B,DOJ,< 1 year,OWN,91000,Source Verified,Fully Paid,debt_consolidation,071xx,NJ,15.48,1,2,0,0,39989,0,0,1,2,4,0
51955,15000, 36 months,11.55%,B,Med South Inc,5 years,MORTGAGE,160000,Verified,Fully Paid,credit_card,352xx,AL,11.26,0,2,1,0,36762,0,0,0,4,4,1
51956,30000, 36 months,12.35%,B,Trinity Protection Services,2 years,MORTGAGE,150000,Source Verified,Fully Paid,debt_consolidation,201xx,VA,12.58,1,1,0,0,45635,0,0,0,2,3,0
51957,2000, 36 months,14.33%,C,Soho House,1 year,RENT,39000,Not Verified,Fully Paid,moving,111xx,NY,5.86,0,0,0,0,3179,0,0,1,2,3,0
51958,24000, 60 months,10.64%,B,FAA salt lake artcc,10+ years,MORTGAGE,140000,Source Verified,Fully Paid,debt_consolidation,840xx,UT,14.23,0,0,0,0,29585,0,0,0,3,3,0
51959,28000, 60 months,15.88%,C,Lexington Fayette Urban Co Govt,10+ years,RENT,66867,Verified,Fully Paid,credit_card,405xx,KY,28.34,0,0,0,0,9244,0,0,0,2,3,0
51960,1000, 36 months,19.52%,D,U.S. postal service,10+ years,MORTGAGE,94000,Verified,Fully Paid,vacation,167xx,PA,29.73,0,1,0,0,8269,0,0,0,7,7,0
51961,15000, 36 months,9.71%,B,,n/a,MORTGAGE,45000,Verified,Fully Paid,credit_card,925xx,CA,7.07,0,0,0,0,32061,0,0,1,3,3,0
51962,18500, 60 months,18.25%,D,Fidelity Investments,2 years,MORTGAGE,84000,Verified,Fully Paid,credit_card,019xx,MA,16.82,1,1,0,0,7324,1,0,1,2,4,0
51963,15000, 60 months,24.89%,F,United States Marine Corps,10+ years,RENT,40000,Verified,Fully Paid,debt_consolidation,853xx,AZ,32.4,0,0,0,0,8648,0,0,1,0,0,0
51964,22000, 60 months,12.35%,B,Civil Service U.S. Air Force,10+ years,MORTGAGE,81000,Source Verified,Fully Paid,debt_consolidation,469xx,IN,19.74,0,1,0,0,11755,0,0,0,3,3,0
51965,4200, 36 months,21.15%,E,pepsi cola,10+ years,OWN,72000,Source Verified,Fully Paid,debt_consolidation,453xx,OH,21.13,2,2,0,0,3769,0,0,0,0,0,0
51966,10000, 36 months,7.90%,A,Converse,5 years,OWN,80000,Not Verified,Fully Paid,debt_consolidation,021xx,MA,10.7,0,1,0,0,17082,0,0,0,2,4,0
51967,16000, 60 months,15.22%,C,Bethany blues bbq pit ,8 years,MORTGAGE,53000,Source Verified,Charged Off,debt_consolidation,199xx,DE,28.23,0,0,0,0,27196,0,0,0,2,2,0
51968,25000, 60 months,22.70%,E,Thermo Fisher Scientific,7 years,MORTGAGE,95000,Verified,Fully Paid,debt_consolidation,275xx,NC,13.06,0,2,0,0,24244,0,0,0,3,3,0
51969,15000, 36 months,16.78%,C,,n/a,OWN,37000,Verified,Fully Paid,debt_consolidation,329xx,FL,34.38,0,0,0,0,4570,0,0,0,4,4,0
51970,7000, 36 months,15.88%,C,BIG SKY WESTERN BANK,10+ years,RENT,35000,Not Verified,Fully Paid,debt_consolidation,597xx,MT,13.64,0,2,0,0,2340,0,0,0,3,3,0
51971,24000, 36 months,10.64%,B,T-Mobile USA,9 years,MORTGAGE,74400,Source Verified,Fully Paid,debt_consolidation,182xx,PA,19.79,0,1,0,0,15559,0,0,0,5,7,0
51972,15000, 36 months,18.85%,D,Redford Geriatric Village,5 years,MORTGAGE,68000,Not Verified,Fully Paid,debt_consolidation,480xx,MI,18.94,0,1,0,0,7847,0,0,0,3,3,0
51973,18825, 60 months,25.83%,G,,n/a,MORTGAGE,48000,Verified,Charged Off,other,329xx,FL,12.1,0,3,0,0,329,0,0,3,2,3,0
51974,15000, 36 months,18.25%,D,"Waveland Services, Inc.",10+ years,MORTGAGE,80000,Source Verified,Fully Paid,small_business,775xx,TX,21.27,0,2,0,0,4020,0,0,0,7,8,0
51975,12000, 60 months,22.70%,E,Pension Benefit Guaranty Corporation,5 years,MORTGAGE,148000,Source Verified,Fully Paid,debt_consolidation,207xx,MD,12.78,6,0,0,0,46341,0,0,0,2,2,0
51976,8725, 60 months,25.28%,F,Swiftships Shipbuilding,5 years,MORTGAGE,70000,Verified,Charged Off,small_business,703xx,LA,16.94,0,0,0,0,4179,0,0,0,1,1,0
51977,20000, 60 months,15.22%,C,Cumberland County Finance,10+ years,MORTGAGE,78000,Source Verified,Fully Paid,debt_consolidation,385xx,TN,26.08,0,1,0,0,15972,0,0,0,7,7,0
51978,25000, 36 months,16.78%,C,Dundee Hills Holdings dba InGear PR,5 years,OWN,75000,Verified,Fully Paid,debt_consolidation,330xx,FL,25.74,0,0,0,0,4345,0,0,0,6,6,0
51979,12000, 36 months,12.35%,B,"Thunder Bay Builders,Inc.",1 year,OWN,72000,Source Verified,Charged Off,debt_consolidation,346xx,FL,10.55,0,0,0,0,3207,0,0,2,3,3,0
51980,25000, 36 months,15.88%,C,City of Missouri City Police Department,5 years,MORTGAGE,135000,Verified,Fully Paid,debt_consolidation,775xx,TX,13.19,0,5,0,0,38276,0,0,0,2,3,0
51981,24000, 60 months,15.88%,C,Acton toyota,7 years,MORTGAGE,105000,Source Verified,Fully Paid,debt_consolidation,014xx,MA,22.59,0,1,0,0,18779,0,0,0,4,5,0
51982,18000, 36 months,12.35%,B,cdi corporation,< 1 year,RENT,45000,Not Verified,Fully Paid,house,191xx,PA,18.03,1,2,0,0,3492,0,0,0,8,13,0
51983,16000, 36 months,18.85%,D,steamboat sky resorts,7 years,RENT,40000,Source Verified,Fully Paid,small_business,804xx,CO,19.41,0,0,0,0,2106,0,0,1,4,4,0
51984,30000, 60 months,24.50%,F,GE Capital,7 years,MORTGAGE,111000,Verified,Charged Off,credit_card,069xx,CT,21.24,0,4,0,0,5470,0,0,0,5,5,0
51985,12000, 36 months,10.64%,B,Brawley Elementary School District,10+ years,MORTGAGE,92000,Source Verified,Fully Paid,debt_consolidation,922xx,CA,20.63,1,2,0,0,28614,0,0,0,2,6,0
51986,8000, 36 months,12.35%,B,Bridgeport ISD,10+ years,OWN,62000,Source Verified,Fully Paid,credit_card,764xx,TX,32.85,0,0,0,0,10629,0,0,0,3,5,0
51987,10375, 36 months,11.55%,B,Blinn College,10+ years,OWN,30000,Source Verified,Fully Paid,credit_card,765xx,TX,27,0,0,0,0,1698,0,0,0,4,4,0
51988,26375, 36 months,15.22%,C,USPS,10+ years,OWN,60000,Verified,Fully Paid,debt_consolidation,928xx,CA,14.16,1,3,0,0,9395,0,0,1,5,5,0
51989,12000, 36 months,11.55%,B,Mclaren greater Lansing,10+ years,MORTGAGE,75000,Verified,Fully Paid,debt_consolidation,488xx,MI,8.66,2,0,0,0,5248,0,0,4,1,2,0
51990,20000, 60 months,14.33%,C,"CBRE, INC",10+ years,RENT,142000,Verified,Fully Paid,credit_card,119xx,NY,9.62,1,0,0,0,3987,0,0,0,4,5,0
51991,10000, 36 months,18.85%,D,Nucor Steel,1 year,MORTGAGE,70000,Verified,Fully Paid,debt_consolidation,294xx,SC,31.92,1,0,0,1,31799,0,0,0,2,2,0
51992,6000, 36 months,19.52%,D,,7 years,MORTGAGE,40000,Verified,Fully Paid,debt_consolidation,760xx,TX,18.15,0,1,0,0,9052,0,0,0,3,3,0
51993,35000, 60 months,24.50%,F,luminant,10+ years,MORTGAGE,140000,Source Verified,Fully Paid,debt_consolidation,760xx,TX,25.78,0,0,0,0,10701,0,0,0,6,6,0
51994,4800, 60 months,18.25%,D,Triumph Fabrications,5 years,OWN,70000,Verified,Fully Paid,home_improvement,720xx,AR,10.71,0,4,1,0,4119,0,0,0,1,3,1
51995,15000, 60 months,8.90%,A,Ronpak Inc,10+ years,MORTGAGE,105000,Source Verified,Fully Paid,debt_consolidation,085xx,NJ,4.5,0,1,0,0,25079,0,0,0,2,5,0
51996,7750, 36 months,16.78%,C,Grumpys BBQ Roadhouse,7 years,RENT,45000,Not Verified,Fully Paid,debt_consolidation,180xx,PA,18.75,0,1,0,0,2232,0,0,0,2,2,0
51997,10000, 60 months,22.20%,E,NRT REO Experts ,5 years,MORTGAGE,80000,Source Verified,Charged Off,debt_consolidation,189xx,PA,16.68,0,1,1,0,4174,0,0,1,5,5,1
51998,17000, 60 months,23.50%,F,USPS,10+ years,MORTGAGE,53840,Verified,Fully Paid,small_business,296xx,SC,10.59,0,0,1,0,11761,0,0,5,2,3,0
51999,15000, 36 months,11.55%,B,CF Lane,10+ years,RENT,90000,Verified,Fully Paid,debt_consolidation,303xx,GA,11.19,0,0,1,0,4865,0,0,0,3,3,1
52000,6000, 36 months,12.35%,B,Kimberly Clark Corporation,5 years,OWN,85000,Not Verified,Fully Paid,debt_consolidation,151xx,PA,17.2,0,2,0,0,16026,0,0,0,5,5,0
52001,8000, 36 months,17.56%,D,Masonite International Corporation,3 years,RENT,88000,Not Verified,Fully Paid,credit_card,104xx,NY,11.22,2,1,0,0,2838,0,0,1,4,5,0
52002,19075, 36 months,13.68%,C,Manhattan Associates,6 years,MORTGAGE,99500,Not Verified,Charged Off,debt_consolidation,300xx,GA,20.27,0,3,0,0,12303,0,0,0,7,7,0
52003,12000, 60 months,21.15%,E,The Children's Place,2 years,OWN,38800,Verified,Fully Paid,other,104xx,NY,8.13,0,1,0,0,3188,0,0,0,0,2,0
52004,15000, 36 months,8.90%,A,SAP,7 years,MORTGAGE,200000,Source Verified,Fully Paid,credit_card,780xx,TX,9.58,0,0,1,0,24185,0,0,1,6,7,1
52005,17050, 60 months,15.88%,C,DISA,8 years,MORTGAGE,49000,Source Verified,Fully Paid,credit_card,431xx,OH,27.87,1,1,1,0,10103,0,0,0,5,5,1
52006,12375, 36 months,11.55%,B,caterpillar,8 years,MORTGAGE,112000,Verified,Fully Paid,small_business,605xx,IL,0.27,0,0,0,0,1037,0,0,0,1,2,0
52007,11000, 36 months,15.22%,C,Internal Revenue Service,10+ years,RENT,44157,Not Verified,Fully Paid,credit_card,302xx,GA,12.2,1,0,0,0,1194,0,0,1,4,4,0
52008,7000, 36 months,6.62%,A,Ingram Micro,3 years,MORTGAGE,26000,Verified,Fully Paid,debt_consolidation,402xx,KY,15.65,0,1,0,0,6376,0,0,0,2,6,0
52009,5000, 60 months,16.78%,C,CBP/USBP,5 years,OWN,110000,Verified,Fully Paid,debt_consolidation,785xx,TX,34.84,0,0,0,0,7207,0,0,0,9,10,0
52010,22000, 60 months,10.64%,B,Suisun City Police Department ,6 years,MORTGAGE,78000,Verified,Fully Paid,debt_consolidation,949xx,CA,8.48,0,1,0,0,58255,0,0,0,2,3,0
52011,11200, 36 months,10.64%,B,Cerner Corporation,3 years,RENT,74000,Source Verified,Fully Paid,debt_consolidation,641xx,MO,13.57,0,0,0,0,3561,0,0,0,2,2,0
52012,20000, 60 months,25.89%,G,U.S. Enviornmental Protection Agency,10+ years,RENT,110000,Source Verified,Fully Paid,other,191xx,PA,15.53,1,1,0,1,13646,0,0,1,2,4,0
52013,10000, 36 months,14.33%,C,DANA FARBER CANCER INSTITUTE,5 years,RENT,40000,Not Verified,Fully Paid,credit_card,021xx,MA,19.5,0,2,0,0,8684,0,0,0,6,6,0
52014,11100, 36 months,7.90%,A,SKMES,4 years,MORTGAGE,50000,Verified,Fully Paid,debt_consolidation,379xx,TN,21.14,0,0,0,0,40493,0,0,0,3,4,0
52015,30000, 36 months,13.68%,C,Salem keizer school district,5 years,MORTGAGE,86000,Verified,Fully Paid,credit_card,972xx,OR,17.43,0,1,0,0,27543,0,0,1,3,3,0
52016,10800, 60 months,15.88%,C,Commonwealth of Massachusetts,2 years,RENT,73330,Verified,Fully Paid,credit_card,038xx,NH,11.1,0,0,3,0,6702,0,0,1,5,5,1
52017,2000, 36 months,22.20%,E,manhattanville rehab care center,7 years,RENT,61000,Source Verified,Charged Off,other,104xx,NY,13.51,5,2,0,0,392,0,0,2,3,5,0
52018,16000, 36 months,6.03%,A,Insight Express,1 year,RENT,120000,Source Verified,Fully Paid,debt_consolidation,100xx,NY,7.39,0,0,0,0,3673,0,0,0,2,4,0
52019,12000, 36 months,12.35%,B,Take Care Health,< 1 year,MORTGAGE,71000,Verified,Fully Paid,debt_consolidation,448xx,OH,27.5,0,0,1,0,9302,0,0,3,5,5,0
52020,21000, 60 months,15.88%,C,Bankers Life/ proequities inc.,2 years,MORTGAGE,150000,Source Verified,Charged Off,debt_consolidation,272xx,NC,12.1,0,1,0,0,10999,0,0,1,3,5,0
52021,21600, 60 months,9.71%,B,Nationstar Mortgage,1 year,MORTGAGE,80000,Verified,Charged Off,credit_card,554xx,MN,22.97,0,0,0,0,3467,0,0,0,4,10,0
52022,19300, 60 months,9.71%,B,,n/a,MORTGAGE,84000,Verified,Fully Paid,debt_consolidation,902xx,CA,18.04,0,1,0,0,23804,0,0,0,5,9,0
52023,20000, 60 months,15.88%,C,Prudential Utah Real Estate,6 years,MORTGAGE,56500,Source Verified,Fully Paid,debt_consolidation,840xx,UT,3.74,0,0,0,0,54681,0,0,2,3,3,0
52024,30000, 60 months,25.99%,G,,8 years,RENT,300000,Source Verified,Charged Off,debt_consolidation,068xx,CT,7.19,0,2,0,0,19027,0,0,7,0,0,0
52025,16000, 60 months,23.50%,F,AGL Resources,5 years,MORTGAGE,98750,Verified,Fully Paid,debt_consolidation,603xx,IL,21.64,1,2,0,0,22010,0,0,1,3,3,0
52026,12000, 36 months,10.64%,B,Town of Poughkeepsie,10+ years,MORTGAGE,90000,Verified,Fully Paid,debt_consolidation,126xx,NY,22.53,0,0,0,0,24496,0,0,0,5,5,0
52027,6000, 36 months,8.90%,A,The city university of New York,4 years,RENT,52000,Source Verified,Fully Paid,credit_card,104xx,NY,6.99,0,0,0,0,844,0,0,1,2,4,0
52028,16200, 36 months,17.56%,D,Westat,10+ years,MORTGAGE,60200,Source Verified,Fully Paid,credit_card,208xx,MD,15.13,0,1,1,0,26138,0,0,0,4,4,1
52029,5375, 36 months,11.55%,B,Home Instead,< 1 year,RENT,20000,Not Verified,Charged Off,debt_consolidation,925xx,CA,21.89,0,1,0,0,1654,0,0,0,0,1,0
52030,8400, 36 months,15.88%,C,Range and Civil Construction,6 years,MORTGAGE,74100,Verified,Fully Paid,debt_consolidation,664xx,KS,33.18,0,2,0,0,28392,0,0,0,4,4,0
52031,6000, 36 months,13.68%,C,Poarch Creek Health Clinic,< 1 year,RENT,95000,Verified,Fully Paid,credit_card,365xx,AL,9.36,0,1,0,0,3828,0,0,3,3,3,0
52032,16950, 36 months,11.55%,B,Target media Partners,2 years,MORTGAGE,96000,Source Verified,Charged Off,debt_consolidation,913xx,CA,12.75,0,0,1,0,4076,0,0,1,3,3,1
52033,10000, 36 months,10.64%,B,Regence,6 years,MORTGAGE,50000,Verified,Fully Paid,debt_consolidation,980xx,WA,23.12,0,1,0,0,14250,0,0,0,4,4,0
52034,4375, 36 months,16.78%,C,,n/a,RENT,15000,Source Verified,Fully Paid,debt_consolidation,380xx,TN,29.36,1,1,1,0,1034,0,0,0,2,2,1
52035,15000, 36 months,13.05%,B,a&s limo,7 years,RENT,75000,Not Verified,Fully Paid,debt_consolidation,071xx,NJ,8.86,0,0,1,0,964,0,0,0,9,10,1
52036,3000, 36 months,15.22%,C,Eastern Michigan Bank,9 years,RENT,42000,Verified,Fully Paid,debt_consolidation,484xx,MI,8.43,0,0,0,0,28889,0,0,0,3,3,0
52037,20000, 36 months,6.03%,A,Philips,10+ years,MORTGAGE,79000,Source Verified,Fully Paid,debt_consolidation,027xx,MA,12.24,0,0,0,0,13171,0,0,0,6,10,0
52038,14400, 36 months,9.71%,B,Walmart,2 years,MORTGAGE,110000,Source Verified,Fully Paid,debt_consolidation,727xx,AR,11.99,0,0,0,0,51653,0,0,0,3,4,0
52039,16000, 36 months,21.60%,E,DEPARTMENT OF JUSTICE / DEA,3 years,MORTGAGE,77585,Not Verified,Fully Paid,other,109xx,NY,13.75,0,0,0,0,3602,0,0,2,2,2,0
52040,15000, 36 months,20.80%,E,Wilson Surgical Associates,3 years,MORTGAGE,40000,Source Verified,Charged Off,credit_card,278xx,NC,24,1,1,0,0,3041,0,0,0,4,6,0
52041,20000, 36 months,8.90%,A,"Apex Insurance, dba Brown & Brown, Inc.",10+ years,MORTGAGE,150000,Verified,Fully Paid,debt_consolidation,782xx,TX,3.88,0,0,0,0,17345,0,0,0,5,5,0
52042,14000, 36 months,12.35%,B,Lifecare Center of Winter Haven,10+ years,MORTGAGE,45000,Verified,Fully Paid,debt_consolidation,338xx,FL,20.29,0,0,1,0,12763,0,0,0,3,3,1
52043,35000, 36 months,21.15%,E,Service Filtration Corporation,1 year,RENT,145000,Source Verified,Charged Off,credit_card,605xx,IL,19.55,1,1,0,0,14121,0,0,0,1,3,0
52044,12600, 60 months,14.33%,C,KPMG LLP,10+ years,RENT,60000,Source Verified,Fully Paid,debt_consolidation,482xx,MI,24.12,0,0,0,0,1769,0,0,0,4,4,0
52045,20000, 60 months,16.78%,C,Freeman,10+ years,RENT,76000,Verified,Fully Paid,credit_card,891xx,NV,8.75,1,1,0,0,2335,0,0,1,2,4,0
52046,20000, 60 months,15.22%,C,RHP & ASSOCIATES,7 years,RENT,55000,Source Verified,Fully Paid,debt_consolidation,070xx,NJ,14.57,0,0,0,0,5014,0,0,0,4,4,0
52047,12000, 36 months,9.71%,B,South Central Power Co,10+ years,MORTGAGE,70000,Verified,Fully Paid,debt_consolidation,431xx,OH,17.71,0,0,0,0,2984,0,0,0,1,3,0
52048,18975, 36 months,8.90%,A,Goodwill Industries (Veterans Program),< 1 year,RENT,52000,Not Verified,Charged Off,debt_consolidation,906xx,CA,26.43,0,0,0,0,4376,0,0,0,4,5,0
52049,35000, 60 months,20.31%,D,Bryant & Stratton College,10+ years,MORTGAGE,130000,Verified,Fully Paid,credit_card,231xx,VA,16.47,0,2,0,0,38003,0,0,0,4,4,0
52050,7200, 36 months,14.33%,C,Arcadis,6 years,RENT,58000,Not Verified,Fully Paid,wedding,921xx,CA,1.83,0,0,0,0,536,0,0,0,3,3,0
52051,10000, 36 months,6.62%,A,Sandvik,9 years,RENT,60000,Not Verified,Fully Paid,debt_consolidation,326xx,FL,17.32,0,0,0,0,6325,0,0,0,2,3,0
52052,28000, 36 months,14.33%,C,Celine,< 1 year,RENT,125000,Verified,Fully Paid,debt_consolidation,916xx,CA,18.15,0,1,0,0,3777,0,0,0,7,11,0
52053,8875, 36 months,11.55%,B,RANDY'S PIZZA,< 1 year,RENT,26000,Not Verified,Fully Paid,credit_card,275xx,NC,26.49,0,0,0,0,2445,0,0,0,3,3,0
52054,6000, 36 months,15.22%,C,TOURO,6 years,OWN,50000,Not Verified,Fully Paid,debt_consolidation,701xx,LA,9.89,0,0,0,0,4391,0,0,0,2,2,0
52055,9750, 36 months,18.85%,D,Federal Mogul Corp.,8 years,MORTGAGE,29120,Not Verified,Fully Paid,other,461xx,IN,3.5,1,1,0,0,245,0,0,0,2,4,0
52056,20000, 36 months,8.90%,A,Valley Transportation Authority,5 years,MORTGAGE,77000,Verified,Fully Paid,credit_card,951xx,CA,27.1,0,0,0,0,7938,0,0,0,5,5,0
52057,23000, 60 months,12.35%,B,Cpc Logistics,< 1 year,MORTGAGE,64000,Source Verified,Fully Paid,debt_consolidation,546xx,WI,16.52,0,0,0,0,13319,0,0,0,4,6,0
52058,12000, 36 months,15.22%,C,N Scts Family Medical,6 years,MORTGAGE,45000,Source Verified,Fully Paid,debt_consolidation,852xx,AZ,27.95,0,1,1,0,7948,0,0,0,7,7,1
52059,8000, 36 months,9.71%,B,Nordfab Ducting,1 year,RENT,40000,Verified,Fully Paid,credit_card,271xx,NC,24.33,0,0,0,0,13572,0,0,0,3,4,0
52060,5000, 36 months,17.56%,D,Goose Creek CISD,5 years,RENT,52000,Source Verified,Fully Paid,other,775xx,TX,28.92,0,1,0,0,3323,0,0,4,1,1,0
52061,12000, 36 months,6.62%,A,Albany Technical College,8 years,MORTGAGE,110000,Verified,Fully Paid,credit_card,317xx,GA,13.99,2,0,0,0,17206,0,0,0,2,5,0
52062,3000, 36 months,14.33%,C,valley bulk,10+ years,MORTGAGE,45000,Not Verified,Fully Paid,debt_consolidation,923xx,CA,0.67,0,1,0,0,35893,0,0,0,1,2,0
52063,15000, 60 months,15.22%,C,recreonics,7 years,MORTGAGE,40000,Verified,Fully Paid,debt_consolidation,402xx,KY,22.17,0,0,0,0,9520,0,0,0,3,4,0
52064,10000, 36 months,9.71%,B,Sodexho Company,9 years,RENT,30000,Not Verified,Fully Paid,credit_card,077xx,NJ,25.32,0,0,0,0,1685,0,0,2,4,6,0
52065,22000, 60 months,18.25%,D,Tech Pro Inc,3 years,MORTGAGE,96000,Source Verified,Charged Off,home_improvement,567xx,MN,18.78,0,2,1,0,40297,0,0,0,1,2,1
52066,7500, 36 months,10.64%,B,Real Estate Brokerage,10+ years,OWN,150000,Verified,Fully Paid,debt_consolidation,890xx,NV,2.59,0,2,0,0,2763,0,0,0,3,5,0
52067,30000, 60 months,22.70%,E,AT&T,2 years,RENT,115000,Verified,Fully Paid,debt_consolidation,701xx,LA,10.56,0,1,3,0,2192,0,0,0,4,11,1
52068,22800, 36 months,13.68%,C,Greater Richmond Transit Company,< 1 year,MORTGAGE,70500,Verified,Fully Paid,debt_consolidation,238xx,VA,29.51,0,0,0,0,38580,0,0,0,3,3,0
52069,28100, 60 months,22.20%,E,Phillips 66,10+ years,MORTGAGE,105000,Verified,Fully Paid,debt_consolidation,790xx,TX,12.24,0,0,0,0,4396,0,0,0,5,5,0
52070,12000, 36 months,15.88%,C,Beachbody LLC,< 1 year,RENT,67000,Source Verified,Fully Paid,debt_consolidation,902xx,CA,18.63,0,2,0,0,2280,0,0,0,6,6,0
52071,21850, 36 months,18.25%,D,,7 years,MORTGAGE,150000,Verified,Fully Paid,debt_consolidation,331xx,FL,8.82,0,2,0,0,11229,0,0,0,5,7,0
52072,17000, 60 months,10.64%,B,Erie materials ,5 years,MORTGAGE,48000,Source Verified,Fully Paid,credit_card,131xx,NY,17.98,0,1,0,0,21363,0,0,0,2,3,0
52073,8000, 36 months,10.64%,B,,n/a,MORTGAGE,67000,Verified,Fully Paid,debt_consolidation,954xx,CA,14.33,0,0,1,0,25855,0,0,0,2,3,1
52074,24375, 60 months,11.55%,B,Lowe's Companies,6 years,MORTGAGE,55000,Verified,Charged Off,credit_card,286xx,NC,28.41,0,1,0,0,12459,0,0,0,3,3,0
52075,8000, 36 months,12.35%,B,Apple Inc.,8 years,RENT,45760,Verified,Fully Paid,credit_card,900xx,CA,26.58,0,0,0,0,6701,0,0,0,5,5,0
52076,6000, 36 months,20.31%,D,Grace Hospital,2 years,MORTGAGE,60000,Verified,Fully Paid,debt_consolidation,286xx,NC,11.3,0,1,0,0,19753,0,0,0,1,1,0
52077,5000, 36 months,12.35%,B,Buffalo Wild Wings,7 years,MORTGAGE,52000,Verified,Fully Paid,debt_consolidation,550xx,MN,19.11,0,0,0,0,8413,0,0,0,4,9,0
52078,15000, 36 months,7.90%,A,miami valley hospital,5 years,MORTGAGE,60000,Source Verified,Fully Paid,home_improvement,454xx,OH,26.04,0,2,0,0,31505,0,0,0,1,2,0
52079,9550, 36 months,14.33%,C,Johns Hopkins University,3 years,RENT,29000,Source Verified,Fully Paid,debt_consolidation,211xx,MD,23.92,0,0,0,0,5430,0,0,0,3,3,0
52080,10500, 36 months,7.90%,A,Canandaigua Chamber of Commerce,8 years,RENT,70000,Verified,Fully Paid,credit_card,144xx,NY,9.35,0,0,0,0,4143,0,0,0,2,3,0
52081,22000, 60 months,9.71%,B,Harleysville Insurance Comapny,6 years,MORTGAGE,107000,Verified,Fully Paid,debt_consolidation,080xx,NJ,14.15,0,0,0,0,50606,0,0,0,4,4,0
